Type,Frame,Fish1,Fish2
2,2254,9,3
0,2255,-1,-1
-1,2256,-1,-1
2,2259,9,7
2,2260,11,10
0,2261,-1,-1
-1,2266,-1,-1
0,2268,-1,-1
-1,2306,-1,-1
0,2308,-1,-1
-1,2308,-1,-1
0,2310,-1,-1
-1,2321,-1,-1
0,2323,-1,-1
-1,2325,-1,-1
0,2327,-1,-1
-1,2354,-1,-1
0,2356,-1,-1
-1,2408,-1,-1
0,2410,-1,-1
-1,2413,-1,-1
0,2415,-1,-1
-1,2420,-1,-1
0,2423,-1,-1
-1,2426,-1,-1
0,2428,-1,-1
-1,2433,-1,-1
0,2435,-1,-1
-1,2435,-1,-1
0,2437,-1,-1
-1,2470,-1,-1
0,2472,-1,-1
-1,2476,-1,-1
2,2477,13,12
0,2478,-1,-1
-1,2478,-1,-1
2,2479,13,0
0,2481,-1,-1
-1,2481,-1,-1
2,2482,4,11
0,2483,-1,-1
-1,2483,-1,-1
2,2485,4,6
2,2488,12,13
0,2489,-1,-1
-1,2493,-1,-1
0,2495,-1,-1
-1,2495,-1,-1
2,2496,11,4
2,2496,16,3
2,2497,16,3
2,2498,16,3
0,2503,-1,-1
-1,2511,-1,-1
0,2513,-1,-1
-1,2546,-1,-1
2,2547,0,15
0,2548,-1,-1
-1,2586,-1,-1
0,2588,-1,-1
-1,2589,-1,-1
0,2592,-1,-1
-1,2592,-1,-1
0,2596,-1,-1
-1,2598,-1,-1
0,2600,-1,-1
-1,2602,-1,-1
0,2604,-1,-1
-1,2605,-1,-1
0,2607,-1,-1
-1,2607,-1,-1
0,2609,-1,-1
-1,2610,-1,-1
0,2612,-1,-1
-1,2644,-1,-1
2,2647,10,15
2,2648,10,16
2,2649,10,15
0,2653,-1,-1
-1,2662,-1,-1
0,2666,-1,-1
-1,2667,-1,-1
0,2672,-1,-1
-1,2672,-1,-1
0,2684,-1,-1
-1,2684,-1,-1
0,2688,-1,-1
-1,2689,-1,-1
0,2694,-1,-1
-1,2709,-1,-1
0,2711,-1,-1
-1,2715,-1,-1
0,2717,-1,-1
-1,2721,-1,-1
0,2723,-1,-1
-1,2727,-1,-1
2,2731,5,11
0,2736,-1,-1
-1,2737,-1,-1
0,2739,-1,-1
-1,2739,-1,-1
0,2742,-1,-1
-1,2751,-1,-1
2,2753,11,5
0,2754,-1,-1
-1,2754,-1,-1
0,2756,-1,-1
-1,2760,-1,-1
0,2762,-1,-1
-1,2764,-1,-1
0,2766,-1,-1
-1,2768,-1,-1
0,2770,-1,-1
-1,2838,-1,-1
0,2841,-1,-1
-1,2842,-1,-1
0,2844,-1,-1
-1,2844,-1,-1
0,2847,-1,-1
-1,2850,-1,-1
0,2852,-1,-1
-1,2877,-1,-1
0,2879,-1,-1
-1,2880,-1,-1
0,2882,-1,-1
-1,2883,-1,-1
0,2885,-1,-1
-1,2889,-1,-1
0,2892,-1,-1
-1,2895,-1,-1
0,2898,-1,-1
-1,2900,-1,-1
0,2903,-1,-1
-1,2903,-1,-1
0,2905,-1,-1
-1,2931,-1,-1
0,2933,-1,-1
-1,2937,-1,-1
0,2939,-1,-1
-1,2939,-1,-1
0,2941,-1,-1
-1,2948,-1,-1
0,2951,-1,-1
-1,2965,-1,-1
0,2967,-1,-1
-1,2968,-1,-1
0,2976,-1,-1
-1,2976,-1,-1
0,2981,-1,-1
-1,2981,-1,-1
